BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
18-47504,Orléans Métropole,None, Le President,,,"Espace Saint Marc, 5 place du 6 juin 1944, CS 95801",45058,Orléans,,02-38-78-40-30,,,marches.publics@orleans-metropole.fr,http://www.orleans-metropole.fr,http://marches-publics.orleans.fr/accueil.htm,,,,,False,False,,False,False
18-47505,Orléans Métropole,24450046800040,,,FRB06,"Espace Saint Marc, 5 place du 6 juin 1944, Cs 95801",45058,Orléans,,(+33) 2-38-78-40-30,,,marches.publics@orleans-metropole.fr,http://www.orleans-metropole.fr,http://marches-publics.orleans.fr/accueil.htm,,http://marches-publics.orleans.fr/accueil.htm,http://marches-publics.orleans.fr/accueil.htm,,False,True,,False,True
18-47506,Ville d'Orléans,None, le Maire,,,Place de l'Etape,45040,Orléans,,02-38-78-40-30,,,marches.publics@orleans-metropole.fr,http://www.orleans-metropole.fr/,http://marches-publics.orleans.fr/accueil.htm,,,,,False,False,,False,False
18-47507,Grand Besançon,None,"M. FOUSSERET Jean-Louis, Président",,,4 rue Gabriel Plançon,25043,Besançon Cedex,,,,,grands-travaux@grandbesancon.fr,http://www.grandbesancon.fr,http://www.marches-securises.fr,,,,,False,False,,False,False
18-47508,CC RIOM LIMAGNE ET VOLCANS,None," BONNICHON Frédéric, Président",,,5 mail Jost Pasquier BP 80045,63201,Riom cedex,,04-73-67-11-00,,04-73-67-11-01,contact@rlv.eu,https://www.rlv.eu/,http://www.marches-publics.info/accueil.htm,,,,,False,False,,False,False
18-47509,COMMUNE DE VIRY-CHATILLON,None," VILAIN Jean-Marie, Maire",,,"Hôtel de Ville , Place de la république BP 43",91178,Viry-Chatillon,,01-69-12-62-12,,,bp.smp@viry-chatillon.fr,http://www.viry-chatillon.fr,http://www.marchespublics-idf-centre.fr,,,,,False,False,,False,False
18-47510,Ville de Toulouges,None," ROQUE Jean, Maire",,,1 Boulevard de Clairfont BP 6,66350,TOULOUGES,,04-68-56-51-11,,,accueil.clairfont@toulouges.fr,http://www.marches-publics.info/acheteur/toulouges/,,,,,,False,False,,False,False
18-47511,SMECRU,20001210200022,,,FRK28,"Syndicat Mixte d'Execution du Contrat de Rivières des Usses, 107 route de l'eglise",74910,Bassy,,(+33) 4-50-20-05-05,,,aurelie.radde@rivieres-usses.com,http://www.rivieres-usses.com/,http://www.marches-publics.info/,,http://www.marches-publics.info/,http://www.marches-publics.info/,,False,True,,False,True
18-47513,Ville de Sarzeau,None,,,FRH04,,56370,SARZEAU,,,,,emmanuelletamil@sarzeau.fr,http://www.sarzeau.fr/,,,,https://www.megalisbretagne.org,,False,True,,False,True
18-47514,SMD3,25240532900035,,,FRI11,La Rampinsolle,24660,Coulounieix Chamiers,,(+33) 5-53-45-58-90,,(+33) 5-53-45-54-99,contact@smd3.fr,http://www.smd3.fr,http://www.smd3.fr/fr/marches-public/consultations-en-cours/,,http://www.smd3.fr/fr/marches-public/consultations-en-cours/,http://www.smd3.fr/fr/marches-public/consultations-en-cours/,,False,True,,False,True
18-47515,Ville de Vitré,None,,service commande publique,FRH03,5 place du château - BP 70627,35506,Vitré,,(+33) 2-99-74-52-61,,,n.cherel@vitrecommunaute.org,http://www.mairie-vitre.com,http://www.megalisbretagne.org,,,,,False,True,,False,True
18-47516,DEPARTEMENT DE LA GIRONDE,22330001300016,,,FRI12,"Esplanade Charles de Gaulle, Cs 71223",33074,Bordeaux,,(+33) 5-56-99-33-33,,,marches-publics@gironde.fr,http://www.gironde.fr,http://www.marches-publics.gironde.fr/,,http://www.marches-publics.gironde.fr/,http://www.marches-publics.gironde.fr/,,False,True,,False,True
18-47517,ARS de Basse Normandie,None,"M. CIRON Mickaêl, ARS de Normandie",,,2 place Jean Nouzille,14000,Caen,,02-32-18-29-55,,,,http://www.ars.normandie.sante.fr,,,,,,False,False,,False,False
18-47518,CACP,None, Le Président,,,"Parvis de la Préfecture , CS 80309",95027,Cergy-Pontoise,,,,,marches_publics@cergypontoise.fr,http://www.cergypontoise.fr/,http://www.cergypontoise.fr/,,,,,False,False,,False,False
18-47519,Département des Côtes d'Armor,None,,Service Commande Publique,FRH01,Place du Général de Gaulle,22000,Saint-Brieuc,,,,,contactdfj@cotesdarmor.fr,http://www.cotesdarmor.fr,https://marches.e-megalisbretagne.org,,https://marches.e-megalisbretagne.org,https://marches.e-megalisbretagne.org,,False,True,,False,True
18-47520,SMD3,25240532900035,,,FRI11,La Rampinsolle,24660,Coulounieix Chamiers,,(+33) 5-53-45-58-90,,(+33) 5-53-45-54-99,contact@smd3.fr,http://www.smd3.fr,http://www.smd3.fr/fr/marches-public/consultations-en-cours/,,,,,False,True,,False,True
18-47521,DEPARTEMENT DE L ALLIER,None, le Président,,,1 AVENUE VICTOR HUGO BP 1669,03016,MOULINS,,04-70-34-40-03,,,correspondance-mp@allier.fr,http://www.allier.fr,http://www.allier.fr,,,,,False,False,,False,False
18-47522,Ville du Mans,21720181300011,,,FRG04,"Pôle Marchés et Achats Publics, Cs 40010 - 16 avenue François Mitterrand, Le Condorcet",72039,Le Mans,,(+33) 2-43-47-47-47,,(+33) 2-43-47-37-40,marches@lemans.fr,http://www.lemans.fr,http://www.sarthe-marchespublics.fr,,,,,False,True,,False,True
18-47523,Commune d'Hyères-les-Palmiers,21830069700016,,,FRL05,12 Avenue Joseph Clotis,83412,Hyères,,(+33) 4-94-00-78-32,,(+33) 4-94-00-79-81,marches.publics@mairie-hyeres.com,http://www.hyeres.fr,http://www.marchespublics.hyeres.fr,,,,,False,True,,False,True
18-47524,MAIRIE DE LAGNY SUR MARNE,None," MICHEL Jean-Paul, Maire",,,2 place de l'Hôtel de Ville,77400,LAGNY SUR MARNE,,,,,marches@marneetgondoire.fr,http://www.lagny-sur-marne.fr/,http://www.lagny-sur-marne.fr/,,,,,False,False,,False,False
18-47525,Conseil général de l'Essonne,None,,,FR104,Hôtel du Département - Boulevard de France,91012,Evry cedex,,,,,abarry@cd-essonne.fr,http://essonne.fr,http://maximilien.fr,,https://marches.maximilien.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=299936&orgAcronyme=x6c,http://maximilien.fr,,False,True,,False,True
18-47526,Amiens Métropole,None,,,FRE23,Hôtel de Ville B.P.2720 Cedex 1,80027,Amiens,,,,,marchespublics@amiens-metropole.com,http://www.amiens.fr,http://marchespublics.amiens-metropole.com,,,,,False,True,,False,True
18-47527,Conseil général d'Eure et Loir,None, Le Président,,,"Direction des finances et de la commande publique - Direction adjointe de la commande publique , 1 Place Châtelet, CS 70403",28008,Chartres,,,,,dcp@eurelien.fr,http://www.eurelien.fr,http://www.eurelien.fr/marches-publics,,,,,False,False,,False,False
18-47528,Syndicat Intercommunal Eau Potable Val,None," PIN Jean, Président",,,28 rue Maurice Faure,26140,ANNEYRON,,04-75-31-51-45,,,siepvg@wanadoo.fr,,http://www.marchespublics.ledauphine-legales.com,,,,,False,False,,False,False
18-47529,Communauté Agglomération Pays St Omer,20006903700014,,,FR,2 RUE ALBERT CAMUS - CS 20079,62968,Longuenesse,,(+33) 3-74-18-20-00,,,contact@ca-pso.fr,http://ca-pso.fr,http://klekoon.fr,,,,,False,True,,False,True
18-47530,GRAND AUCH COEUR DE GASCOGNE,20006692600011,,,FRJ24,1 rue Darwin,32007,Auch Cedex,,(+33) 5-62-61-21-69,,,service.marches@mairie-auch.fr,http://www.grand-auch.fr,http://www.marches-securises.fr,,http://www.marches-securises.fr,http://www.marches-securises.fr,,False,True,,False,True
18-47531,Ville de Marseille,None,M. M. le Maire,Direction de la Gestion Urbaine de Proximité Service de la Santé Publique et des Handicapés Division des Personnes Handicapées,,Hôtel de Ville - quai du port,13233,Marseille cedex 20,,04-91-55-92-19,,04-91-14-56-22,dgaj-dmp@marseille.fr,http://www.marseille.fr,http://marchespublics.mairie-marseille.fr,,,,,False,False,,False,False
18-47532,Ville de Salon de Provence,None,,Mlle Jourdan,FRL04,Direction de la Commande Publique BP 120,13657,Salon de provence cedex,,(+33) 4-90-44-89-35,,(+33) 4-90-44-89-72,service.marches@salon-de-provence.org,http://www.salondeprovence.fr,http://www.achatpublic.com,,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2018_s4s0_ol90P,,False,True,,False,True
18-47533,Conseil Départemental de la Somme,None,,"DFCP- service marchés - 40, rue de la République - 80026 Amiens cedex 1",FRE23,"53, rue de la République - CS 32615",80026,Amiens cedex 1,,(+33) -03-22-71-83-61,,,g.bouafia@somme.fr,http://somme.fr,https://marchespublics596280.fr,,,,,False,True,,False,True
18-47534,TISSEO,None, Service Commande Publique,,,"4, impasse Paul Mesplé Cedex 1",31081,TOULOUSE,,05-62-11-26-20,,,marches.publics2@tisseo.fr,http://www.tisseo.fr,https://marches.local-trust.com/?page=entreprise.EntrepriseHome,,,,,False,False,,False,False
18-47535,COMMUNE DE VELIZY VILLACOUBLAY,None,"Mlle Level Mathevon Aude, Gestionnaire marchés publics",,,"2, place de l'Hôtel de Ville BP 50051",78145,Vélizy-villacoublay cedex,,01-34-58-11-25,,,marchespublics@velizy-villacoublay.fr,,,,,,,False,False,,False,False
18-47536,Commune de Chazelles-sur-Lyon,None," LE MAIRE, Maire",,,12 RUE ARMAND BAZIN,42140,CHAZELLES SUR LYON,,04-77-54-20-20,,04-77-54-99-48,mairie@chazelles-sur-lyon.fr,http://www.chazelles-sur-lyon.fr,http://www.loire.fr/e-marchespublics,,,,,False,False,,False,False
18-47537,Ville de Dunkerque,None,,Direction de la commande publique - pôle juridique,FRE11,Place Charles ValentinBP6.537,59386,Dunkerque,,(+33) 3-28-26-28-72,,(+33) 3-28-26-24-20,marches.publics@ville-dunkerque.fr,http://www.ville-dunkerque.fr,https://flandredunkerque.marches-securises.fr,,,,,True,False,,False,True
18-47538,HOPITAUX UNIVERSITAIRES DE STRASBOURG,26670057400012,,,FRF11,1 place de l'Hôpital BP426,67091,Strasbourg cedex,,,,,aurelie.schwoertzig@chru-strasbourg.fr,http://www.chru-strasbourg.fr,http://www.marches-public.gouv.fr,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=373037&orgAcronyme=x7c,https://www.marches-publics.gouv.fr,,False,True,,False,True
18-47539,COM DES COMMUNES DE LA HTE SAINTONGE,None," Belot Claude, Président",,,7 rue Taillefer - CS 70002,17501,JONZAC Cedex,,(+33) 5-46-48-12-11,,(+33) 5-46-48-74-78,contact@haute-saintonge.org,http://www.marches-securises.fr,http://www.marches-securises.fr,,,,,False,False,,False,False
18-47540,Cté Cnes Coeur d'Ostrevent,None, DEPARIS Magali,,,Allée du Bois - BP 50005,59287,Lewarde,,03-27-71-37-37,,03-27-71-37-38,mdeparis@cc-coeurdostrevent.fr,http://cc-coeurdostrevent.e-marchespublics.com,http://cc-coeurdostrevent.e-marchespublics.com,,,,,False,False,,False,False
18-47541,Ville de Grande-Synthe,None, Monsieur le Maire,,,Place François Mitterrand,59760,Grande-Synthe,,(+33) 3-28-62-77-00,,(+33) 3-28-62-77-12,marches.publics@ville-grande-synthe.fr,http://www.ville-grande-synthe.fr,,,,,,False,False,,False,False
18-47542,Valophis Habitat - OPH du Val de Marne,78576955500026,,"Monsieur Jean-Yves Porsmoguer, Directeur de la Maintenance et de l'Exploitation",FR10,9 route de Choisy - CS 50079,94048,Créteil cedex,,(+33) 1-43-97-55-55,,(+33) 1-43-97-56-69,sophia.gersen@groupevalophis.fr,http://www.groupevalophis.fr,https://www.achatpublic.com,,,,,False,True,,False,True
18-47543,SEMITAN,None,Audrey LUSSEAU,,,"3 rue Bellier, BP 64605",44046,Nantes Cedex 1,,02-51-81-77-00,,02-51-81-80-50,alusseau@semitan.fr,http://www.tan.fr,http://www.tan-marches.com,,,,,False,False,,False,False
18-47544,Conseil général du Val d'Oise,None,Mme La Présidente,,,"2, avenue du parc CS 20201 Cergy",95032,Cergy pontoise cedex,,,,,,,http://marches.maximilien.fr,,,,,False,False,,False,False
18-47545,Mairie de Leguevin,None, Lagarde Aurélie,,,Avenue de Gascogne,31490,LÉGUEVIN,,05-62-13-56-55,,,a.lagarde@ville-leguevin.fr,,,,,,,False,False,,False,False
18-47546,DIR REG CONCURRENCE CONSOMMATION TRAV,None,"M. BABONNAUD Hervé, DIRECCTE OCCITANIE",,,5 Esplanade Compans Cafferelli - BP98016,31080,Toulouse cedex 6,,,,,,,,,,,,False,False,,False,False
18-47547,DIR DEP FIN PUBLIQUES VAL DE MARNE,None,"M. BERTRAND Christine, DDFIP 94 DBLI",,,1 place du Général Pierre Billotte,94000,Creteil,,,,,,,,,,,,False,False,,False,False
18-47548,Annemasse - Les Voirons Agglomération,None,,,FRK28,"Direction de la prospective territoriale  Grands Projets, représenté par son mandataire le groupement solidaire Territoires 38/TERACTEM dont le mandataire est Territoires 38  siège social : 34 rue Gustave Eiffel",38028,Grenoble Cedex 1,,(+33) 4-76-70-97-97,,(+33) 4-76-70-97-99,tramaa@teractem.fr,http://www.teractem.fr,https://teractem.achatpublic.com,,https://teractem.achatpublic.com,https://teractem.achatpublic.com,,False,True,,False,True
18-47549,Organom,None, BECAUD Corinne,,,216 chemin de la Serpoyère - Viriat,01004,Bourg en Bresse,,04-74-45-14-73,,,c.becaud@organom.fr,http://www.organom.e-marchespublics.com,http://www.organom.e-marchespublics.com,,,,,False,False,,False,False
18-47550,Département du Val de Marne,None,,,FR107,Direction des Services de l'Environnement et de l'Assainissement,94054,Créteil Cedex,,,,,dsea-fax-sgfm.marche@valdemarne.fr,http://www.valdemarne.fr,http://www.valdemarne.fr/marchespublics,,,,,False,True,,False,True
18-47551,C.C Fontainebleau-Avon,None,Mme Gobin Vanessa,,,44 rue du Château,77300,Fontainebleau,,01-64-70-10-84,,01-64-70-10-98,vanessa.gobin@pays-fontainebleau.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
18-47552,Ville de Reims,None,M. De Reims Le Maire,,,Place de l'Hôtel de ville - C3C Pôle Services Urbains - Bureau 110 - CS80036 51100,51722,Reims,,03-26-77-74-30,,03-26-77-73-50,c3c.psu@mairie-reims.fr,http://www.ville-reims.fr,https://marches.grandreims.fr,,,,,False,False,,False,False
18-47553,Département du Val de Marne,None,,,FR107,"Direction des Transports, de la Voirie et des Déplacements",94054,Créteil cedex,,,,,dtvd-scp@valdemarne.fr,http://www.valdemarne.fr,http://www.valdemarne.fr/marches-publics,,https://marches.maximilien.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=299323&orgAcronyme=a8z,https://marches.maximilien.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=299323&orgAcronyme=a8z,https://marches.maximilien.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=299323&orgAcronyme=a8z,False,True,,False,True
18-47554,Laval Agglomération,None,M. Président Le,,,1 place du Général Ferrié CS 60809,53008,Laval cedex,,02-43-49-86-26,,02-43-49-46-50,marche.public@agglo-laval.fr,,https://agglo-laval.achatpublic.com,,,,,False,False,,False,False
18-47555,Mairie de Limeil-Brevannes,None,,,FR107,Hôtel de ville CS 20001,94456,LIMEIL-BREVANNES,,(+33) 1-45-10-76-36,,,commandepublique@limeil.fr,http://http://www.limeil-brevannes.fr/,http://limeil-brevannes.e-marchespublics.com,,http://limeil-brevannes.e-marchespublics.com,http://limeil-brevannes.e-marchespublics.com,,False,True,,False,True
18-47557,COMMUNE DE MARSAIS,None,MIGRAINE Laurent,,,1 Grand Rue,17700,Marsais,,05-46-51-00-45,,,accueil@marsais.fr,,,,,,,False,False,,False,False
18-47558,Conseil regional d'Ile de France,None,"Mme Lavergne Sandrine, Région Ile de France",Service passation des marchés de fournitures et services,,2 rue Simone Veil,93400,Saint ouen,,01-53-85-53-40,5340,01-53-85-52-49,sandrine.lavergne@iledefrance.fr,http://www.iledefrance.fr/marches-publics/,https://marches.maximilien.fr,,,,,False,False,,False,False
18-47559,Conseil Général de Saône-et-Loire,22710001300688,,,FRC13,DAJ - Pôle Contrats - Concurrence - Espace Duhesme - 18 rue de Flacé - CS 70126,71026,Mâcon cedex 9,,,,(+33) 3-85-39-76-52,daj@cg71.fr,http://www.saoneetloire71.fr,https://marches.e-bourgogne.fr,,https://marches.e-bourgogne.fr,https://marches.e-bourgogne.fr,,False,True,,False,True
18-47560,Ville de Conflans Sainte Honorine,None,,,FR103,63 rue Maurice Berteaux,78700,Conflans Ste-Honorine,,(+33) 1-34-90-89-23,,,vice-president-cao@mairie-conflans.fr,http://www.conflans-sainte-honorine.fr/vie-pratique/developpement-economique/marches-publics/,https://www.achats-franciliens.fr,,https://www.achats-franciliens.fr,https://www.achats-franciliens.fr,,False,True,,False,True
18-47561,Ville de Grande-Synthe,None, Monsieur le Maire,,,Place François Mitterrand,59760,Grande-Synthe,,(+33) 3-28-62-77-00,,(+33) 3-28-62-77-12,marches.publics@ville-grande-synthe.fr,http://www.ville-grande-synthe.fr,https://www.marches-securises.fr,,,,,False,False,,False,False
18-47562,Université du Maine,None,,,FRG04,Avenue Olivier Messiaen,72085,Le mans,,(+33) 2-43-83-37-37,,,achats@univ-lemans.fr,http://www.univ-lemans.fr/fr/index.html,,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=373069&orgAcronyme=f2h,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=373069&orgAcronyme=f2h,,False,True,,False,True
18-47563,Conseil Départemental de l'Oise,None,,,FRE22,Direction générale adjointe finances et modernisationDirection de la commande publique 224 bis avenue Marcel Dassault60000 Beauvais,60000,BEAUVAIS,,(+33) 3-44-06-60-92,,,ld-commandepublique-sao@oise.fr,http://www.oise.fr,https://www.marches-securises.fr/perso/cg60/,,,,,False,True,,False,True
18-47564,EPTB Seine Grands Lacs,None,M. MOLET Valéry,,,8 rue villiot,75012,Paris,,,,,,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
18-47565,Ville de Saint-Amand-les-Eaux,None,Monsieur le Maire,,,65 Grand PlaceCs 30209,59734,Saint Amand les Eaux,,03-27-22-48-00,,03-27-22-49-29,marchespublics@saint-amand-les-eaux.fr,http://www.saint-amand-les-eaux.fr,http://www.marches.cgd596280.fr,,,,,False,False,,False,False
18-47566,Centre Hospitalier Guillaume Régnier,None, Emmanuelle CADIOU (Directrice Adjointe des Services Economiques),,,"108 Avenue du Général Leclerc, BP 60321",35703,Rennes Cédex 7,,02-99-33-39-04,3044,02-99-33-64-17,g.schyns@ch-guillaumeregnier.fr,http://www.ch-guillaumeregnier.fr,https://www.achat-sante.com,,,,,False,False,,False,False
18-47567,Conseil Général du Rhône,None,,Direction des affaires juridiques et de la commande publique,FRK26,29 cours de la LibertéCedex 03,69483,Lyon,,,,,marches.publics@rhone.fr,http://rhone.fr,http://rhone.marcoweb.fr,,http://rhone.marcoweb.fr,http://rhone.marcoweb.fr,,False,False,,False,False
18-47568,UNIVERSITE CLERMONT AUVERGNE,None,,Direction des Achats,FRK14,49 bd François Mitterrand,63000,Clermont-ferrand,,(+33) -04-73-17-72-86,,,flora.boussim@uca.fr,http://www.uca.fr,http://www.marches-publics.gouv.fr,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=373007&orgAcronyme=f2h,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,False,True,,False,True
18-47569,SDIS des Deux-Sèvres,None,,,FRI33,100 rue de la gare cs 40019,79185,Chauray cedex,,,,,annoncemarche@sdis79.fr,http://www.achatpublic.com,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2018_bOUcdAWHYh,http://www.achatpublic.com,,False,True,,False,True
18-47570,EHPAD Ag Voisin,None,,,FRB04,La Guébrie,37220,L'Ile Bouchard,,(+33) 1-02-47-97-23-23,,(+33) 1-02-47-58-66-18,attacheededirection@ehpad-ilebouchard.fr,http://www.ehpad-ilebouchard.fr/,http://www.ehpad-ilebouchard.fr/,,http://www.e-marchespublics.com,http://www.e-marchespublics.com,http://www.ehpad-ilebouchard.fr/,False,True,,False,True
18-47571,E.P.S.M.D. de l'Aisne,None,Mr le directeur,,,prémontré,02320,Prémontré,,03-23-23-66-21,,03-23-23-66-07,cellule.marche@epsmd-aisne.fr,,http://www.epsmd-aisne.fr,,,,,False,False,,False,False
18-47572,Conseil Général de Saône-et-Loire,22710001300688,,,FRC13,DAJ - Pôle Contrats - Concurrence - Espace Duhesme - 18 rue de Flacé - CS 70126,71026,Mâcon cedex 9,,,,(+33) 3-85-39-76-52,daj@cg71.fr,http://www.saoneetloire71.fr,https://marches.e-bourgogne.fr,,https://marches.e-bourgogne.fr,https://marches.e-bourgogne.fr,,False,True,,False,True
18-47573,Ville de Pavillons sous Bois,None,Mme LE MAIRE DES PAVILLONS SOUS BOIS,,,Place Charles de Gaulle,93320,LES PAVILLONS-SOUS-BOIS,,01-72-59-19-11,,,service.juridique@lespavillonssousbois.fr,,http://www.klekoon.com,,,,,False,False,,False,False
18-47574,EHPAD RESIDENCE LES TROENES,None,,0241753655,FRG02,2 RUE DU CENTRE,49110,SAINT PIERRE MONTLIMART,,(+33) 2-41-75-72-01,,(+33) 2-41-75-42-73,accueil@residencelestroenes.fr,http://www.chi-lyshyrome.com/,,,,https://www.e-marchespublics.com/,,False,True,,False,True
18-47575,REGION GRAND EST,None,Direction de la Commande Publique - Service Marchés Publics - Site de Metz,,,Place Gabriel Hocquard CS 81004,57036,Metz,,(+33)3-87-33-60-00,,,dcpmetzfournituresservices@grandest.fr,,,,,,,False,False,,False,False
18-47576,Communauté de Communes Vierzon,None,"M. DUMON Francois, Président",,,2 rue Blanche BARON,18100,Vierzon,,02-48-71-71-30,,,services-techniques@cc-vierzon.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
18-47577,Ville de Vitré,None,,service commande publique,FRH03,5 place du château - BP 70627,35506,Vitré,,(+33) 2-99-74-52-61,,,n.cherel@vitrecommunaute.org,http://www.mairie-vitre.com,http://www.megalisbretagne.org,,,,,False,True,,False,True
18-47578,Ville de Valenton,None,"Mme SIMONI AURORE, RESPONSABLE MARCHES PUBLICS ET ASSURANCES",,,48 rue du colonel fabien,94460,Valenton,,01-43-86-37-62,,,marches.valenton@ville-valenton.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
18-47579,CAS-VP,None,,Cellule des marchés. bureau 4333,FR10,5 boulevard Diderot,75589,Paris cedex 12,,,,,casvp-did-sfc-cema@paris.fr,https://marches.maximilien.fr,,,,,,False,True,,False,True
18-47580,ville d'Hennebont,None,M. le Maire,,,13 Place Foch-CS 80 130,56700,Hennebont,,(+33)2-97-85-16-16,,,,,,,,,,False,False,,False,False
18-47581,Institut national d'histoire de l'art,None,Mme LEPAGE Hélène,,,"2, rue vivienne",75002,Paris,,,,,service.juridique@inha.fr,http://www.inha.fr,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
18-47582,STE D EQUIPEMENT DES PAYS DE L ADOUR,None,Delfaud Laurent,,,Bâtiment Astria - Technocité5 rue Joseph Szydlowski BP 18385,64183,BAYONNE Cedex,,05-59-59-33-33,,,laurent.delfaud@sepadour.fr,http://www.sepadour.fr,http://www.sepadour.achapublic.com,,,,,False,False,,False,False
18-47583,Conseil général de l'Essonne,None,,,FR104,Hôtel du Département - Boulevard de France,91012,Evry cedex,,,,,abarry@cd-essonne.fr,http://essonne.fr,http://maximilien.fr,,https://marches.maximilien.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=299952&orgAcronyme=x6c,http://maximilien.fr,,False,True,,False,True
18-47584,Conseil Général du Rhône,None,M. Le Président,,,29 cours de la Liberté Cedex 03,69483,Lyon,,,,,marches.publics@rhone.fr,http://rhone.fr,http://rhone.marcoweb.fr,,,,,False,False,,False,False
18-47585,Commune de Charenton-le-Pont,None,M. le Maire,,,"48, rue de Paris",94220,Charenton-le-Pont,,(+33)1-46-76-47-16,,(+33)1-46-76-46-69,marchespublics@charenton.fr,http://www.charenton.fr,http://www.achatpublic.com,,,,,False,False,,False,False
18-47586,LE MURETAIN AGGLO,None,,,FRJ23,8 avenue Vincent Auriol -CS 40029,31601,MURET,,,,,marches.publics@agglo-muretain.fr,http://www.agglo-muretain.fr,https://marches-publics.agglo-muretain.fr,,,,,False,True,,False,True
18-47587,COMMUNE LE CANNET,None, Service des Marchés,,,31 BOULEVARD SADI CARNOT,06110,LE CANNET,,,,,marches@mairie-le-cannet.fr,http://www.lecannet.fr,https://www.marches-securises.fr,,,,,False,False,,False,False
18-47588,Mairie de Villeneuve sur Lot,None, Monsieur le Maire,,,Bd de la République BP 317,47307,VILLENEUVE SUR LOT,,,,,,,http://cc-villeneuvois.marcoweb.fr,,,,,False,False,,False,False
18-47589,Université de Nantes,None,,,FRG01,1 quai de Tourville - BP 13522,44035,Nantes cedex 1,,(+33) 2-51-89-68-07,,,marchesimmo@univ-nantes.fr,http://www.univ-nantes.fr,,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=372808&orgAcronyme=f2h,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=372808&orgAcronyme=f2h,,False,True,,False,True
18-47590,CCPI,None,,,FRH02,Zone de KerdrioualCS 10 078,29290,Lanrivoaré,,(+33) 2-98-32-37-81,,,tony.jouzel@ccpi.bzh,http://www.pays-iroise.bzh,,,,http://www.pays-iroise.bzh/marches-publics,,False,True,,False,True
18-47591,COMMUNE LE CANNET,None, Viviane Paris,,,20 BOULEVARD SADI CARNOT,06110,LE CANNET,,(+33) 4-92-18-23-25,,,marches@mairie-le-cannet.fr,,https://www.marches-securises.fr,,,,,False,False,,False,False
18-47592,Ville de Corbas,None,Monsieur le Maire,,,Place Charles Jocteur,69960,Corbas,,04-72-90-03-00,,,,,http://www.achatpublic.com,,,,,False,False,,False,False
18-47593,Ville de Garges-lès-Gonesse,None,M. LEFEVRE Maurice,,,8 place de l'hotel de ville BP 2,95141,Garges lès gonesse,,01-34-53-32-00,,01-34-53-32-63,marches@villedegarges.com,http://www.villedegarges.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
18-47595,Département du Val de Marne,None,,,FR107,Direction des Transports de la Voirie et des Déplacements,94054,Créteil cedex,,,,,dtvd-scp@valdemarne.fr,https://valdemarne.fr/marches-publics,,,,,,False,True,,False,True
18-47596,Ville de Troyes,None,L'Adjoint au Maire par délégation de Mr le Maire,,,Place Alexandre IsraëlBP767,10026,Troyes cedex,,(+33) -03-25-42-34-86,,(+33) -03-25-42-34-47,commande.publique@ville-troyes.fr,http://www.xmarches.fr,http://www.ville-troyes.fr,,,,,False,False,,False,False
